id,recorded_at,jenis_makanan,battery,temperature,humidity,gas_level,status,lid_status,expired_days,predicted_spoiled
1006,2025-09-02 03:07:25.977 +0700,fruits,47,26.88,42.66,403.67,bad,CLOSED,7.77,1.44
1007,2025-09-02 03:07:31.363 +0700,fruits,83,21.14,74.0,398.48,bad,CLOSED,5.77,-0.56
1008,2025-09-02 03:07:36.713 +0700,fruits,41,25.35,77.9,417.33,bad,OPEN,5.96,-0.37
1009,2025-09-02 03:07:42.116 +0700,fruits,82,23.87,93.35,402.35,bad,CLOSED,5.18,-1.15
1010,2025-09-02 03:07:47.496 +0700,fruits,43,26.73,80.92,409.63,bad,CLOSED,6.01,-0.32
1011,2025-09-02 03:07:52.890 +0700,fruits,50,21.67,78.35,404.17,bad,OPEN,5.61,-0.72
1012,2025-09-02 03:07:58.304 +0700,fruits,84,24.8,59.27,396.75,warning,CLOSED,6.83,0.5
1013,2025-09-02 03:08:03.737 +0700,fruits,59,24.77,83.56,395.94,bad,OPEN,5.75,-0.58
1014,2025-09-02 03:08:09.134 +0700,fruits,43,29.34,83.66,416.94,bad,CLOSED,6.14,-0.19
1015,2025-09-02 03:08:14.512 +0700,fruits,45,28.55,59.63,418.2,bad,OPEN,7.12,0.79
1016,2025-09-02 03:08:19.907 +0700,fruits,60,29.55,52.4,401.3,bad,CLOSED,7.63,1.3
1017,2025-09-02 03:08:25.284 +0700,fruits,61,29.08,60.75,400.78,bad,OPEN,7.21,0.88
1018,2025-09-02 03:08:30.642 +0700,fruits,31,21.48,49.83,401.74,good,CLOSED,6.87,0.54
1019,2025-09-02 03:08:36.053 +0700,fruits,72,29.82,43.33,395.17,bad,OPEN,8.09,1.76
1020,2025-09-02 03:08:41.467 +0700,fruits,87,20.32,71.65,400.57,warning,CLOSED,5.78,-0.55
1021,2025-09-02 03:08:46.842 +0700,fruits,48,19.74,63.85,414.4,bad,OPEN,6.0,-0.33
1022,2025-09-02 03:08:52.180 +0700,fruits,38,19.37,66.04,413.23,bad,OPEN,5.87,-0.46
1023,2025-09-02 03:08:57.567 +0700,fruits,49,28.38,75.13,405.69,bad,OPEN,6.47,0.14
1024,2025-09-02 03:09:02.994 +0700,fruits,40,19.01,46.84,418.51,bad,CLOSED,6.66,0.33
1025,2025-09-02 03:09:08.391 +0700,fruits,48,27.93,44.99,413.01,bad,OPEN,7.73,1.4
1026,2025-09-02 03:09:13.770 +0700,fruits,64,23.9,54.17,395.15,good,OPEN,6.97,0.64
1027,2025-09-02 03:09:19.165 +0700,fruits,95,20.19,84.03,408.04,bad,OPEN,5.18,-1.15
1028,2025-09-02 03:09:24.584 +0700,fruits,65,28.04,61.27,419.85,bad,CLOSED,6.98,0.65
1029,2025-09-02 03:09:30.015 +0700,fruits,49,24.94,65.58,398.0,warning,OPEN,6.56,0.23
1030,2025-09-02 03:09:35.404 +0700,fruits,48,27.54,49.0,418.31,bad,CLOSED,7.49,1.16
1031,2025-09-02 03:09:40.784 +0700,fruits,75,26.38,94.02,411.15,bad,CLOSED,5.38,-0.95
1032,2025-09-02 03:09:46.180 +0700,fruits,40,18.51,79.66,412.36,bad,CLOSED,5.17,-1.16
1033,2025-09-02 03:09:51.547 +0700,fruits,94,19.93,49.57,405.11,warning,CLOSED,6.7,0.37
1034,2025-09-02 03:09:56.938 +0700,fruits,84,20.23,87.97,402.3,bad,CLOSED,5.03,-1.3
1035,2025-09-02 03:10:02.334 +0700,fruits,88,25.0,76.16,399.85,bad,CLOSED,6.08,-0.25
1036,2025-09-02 03:10:07.760 +0700,fruits,84,25.35,79.2,396.71,bad,OPEN,6.0,-0.33
1037,2025-09-02 03:10:13.158 +0700,fruits,55,29.67,68.82,415.72,bad,OPEN,6.84,0.51
1038,2025-09-02 03:10:18.527 +0700,fruits,98,25.72,47.0,412.63,bad,CLOSED,7.4,1.07
1039,2025-09-02 03:10:23.904 +0700,fruits,85,24.91,88.66,410.42,bad,OPEN,5.47,-0.86
1040,2025-09-02 03:10:29.250 +0700,fruits,67,28.2,43.76,399.6,bad,OPEN,7.88,1.55
1041,2025-09-02 03:10:34.665 +0700,fruits,94,27.23,79.68,398.56,bad,OPEN,6.17,-0.16
1042,2025-09-02 03:10:40.067 +0700,fruits,54,26.71,76.02,408.75,bad,OPEN,6.23,-0.1
1043,2025-09-02 03:10:45.444 +0700,fruits,59,27.91,72.35,401.52,bad,CLOSED,6.56,0.23
1044,2025-09-02 03:10:50.800 +0700,fruits,57,24.64,78.17,400.41,bad,OPEN,5.95,-0.38
1045,2025-09-02 03:10:56.191 +0700,fruits,49,18.66,67.98,412.64,bad,CLOSED,5.71,-0.62
1046,2025-09-02 03:11:01.573 +0700,fruits,68,29.38,50.18,395.6,bad,CLOSED,7.74,1.41
1047,2025-09-02 03:11:06.980 +0700,fruits,43,19.99,41.8,416.38,bad,OPEN,7.0,0.67
1048,2025-09-02 03:11:12.352 +0700,fruits,40,26.92,72.19,395.01,bad,OPEN,6.49,0.16
1049,2025-09-02 03:11:17.746 +0700,fruits,50,28.87,60.68,419.99,bad,OPEN,7.1,0.77
1050,2025-09-02 03:11:23.163 +0700,fruits,94,29.66,64.52,395.16,bad,CLOSED,7.13,0.8
1051,2025-09-02 03:11:28.586 +0700,fruits,95,29.16,67.91,410.68,bad,CLOSED,6.85,0.52
1052,2025-09-02 03:11:33.978 +0700,fruits,69,19.13,64.86,408.22,warning,CLOSED,5.92,-0.41
1053,2025-09-02 03:11:39.368 +0700,fruits,96,22.63,71.31,418.59,bad,OPEN,5.96,-0.37
1054,2025-09-02 03:11:44.747 +0700,fruits,34,27.83,89.77,398.98,bad,CLOSED,5.79,-0.54
1055,2025-09-02 03:11:50.138 +0700,fruits,56,18.53,42.08,404.53,warning,CLOSED,6.88,0.55
1056,2025-09-02 03:11:55.538 +0700,fruits,67,28.79,72.13,419.45,bad,OPEN,6.58,0.25
1057,2025-09-02 03:12:00.955 +0700,fruits,93,28.51,43.2,402.04,bad,CLOSED,7.92,1.59
1058,2025-09-02 03:12:06.310 +0700,fruits,51,26.77,59.8,399.22,bad,OPEN,7.01,0.68
1059,2025-09-02 03:12:11.638 +0700,fruits,39,26.48,68.83,403.38,bad,OPEN,6.56,0.23
1060,2025-09-02 03:12:17.008 +0700,fruits,44,18.34,53.38,399.33,good,CLOSED,6.38,0.05
1061,2025-09-02 03:12:22.411 +0700,fruits,87,18.55,64.02,407.74,warning,OPEN,5.89,-0.44
1062,2025-09-02 03:12:27.819 +0700,fruits,62,18.19,71.68,402.83,warning,OPEN,5.53,-0.8
1063,2025-09-02 03:12:33.228 +0700,fruits,70,21.81,59.83,403.04,good,CLOSED,6.45,0.12
1064,2025-09-02 03:12:38.608 +0700,fruits,36,27.13,73.93,412.68,bad,OPEN,6.35,0.02
1065,2025-09-02 03:12:43.973 +0700,fruits,39,28.36,61.01,406.45,bad,CLOSED,7.09,0.76
1066,2025-09-02 03:12:49.544 +0700,fruits,87,28.91,45.75,405.38,bad,CLOSED,7.84,1.51
1067,2025-09-02 03:12:54.937 +0700,fruits,37,23.95,93.04,400.05,bad,CLOSED,5.22,-1.11
1068,2025-09-02 03:13:00.344 +0700,fruits,100,23.64,44.92,400.85,good,CLOSED,7.33,1.0
1069,2025-09-02 03:13:05.747 +0700,fruits,93,25.11,80.0,417.29,bad,OPEN,5.84,-0.49
1070,2025-09-02 03:13:11.124 +0700,fruits,41,29.53,81.06,408.28,bad,OPEN,6.32,-0.01
1071,2025-09-02 03:13:16.460 +0700,fruits,55,24.77,59.73,412.38,bad,OPEN,6.73,0.4
1072,2025-09-02 03:13:21.839 +0700,fruits,83,22.05,68.61,413.39,bad,OPEN,6.04,-0.29
1073,2025-09-02 03:13:27.222 +0700,fruits,63,27.63,58.55,398.47,bad,OPEN,7.16,0.83
1074,2025-09-02 03:13:32.633 +0700,fruits,71,29.31,61.46,419.35,bad,OPEN,7.12,0.79
1075,2025-09-02 03:13:38.002 +0700,fruits,72,24.69,89.53,406.98,bad,OPEN,5.42,-0.91
1076,2025-09-02 03:13:43.316 +0700,fruits,81,20.65,50.35,409.73,warning,CLOSED,6.72,0.39
1077,2025-09-02 03:13:48.726 +0700,fruits,34,26.07,82.69,417.82,bad,CLOSED,5.83,-0.5
1078,2025-09-02 03:13:54.090 +0700,fruits,94,28.91,66.04,404.28,bad,CLOSED,6.94,0.61
1079,2025-09-02 03:13:59.459 +0700,fruits,36,26.09,91.51,416.45,bad,OPEN,5.44,-0.89
1080,2025-09-02 03:14:04.848 +0700,fruits,54,27.24,50.87,399.07,bad,OPEN,7.46,1.13
1081,2025-09-02 03:14:10.229 +0700,fruits,66,25.23,71.84,418.83,bad,OPEN,6.21,-0.12
1082,2025-09-02 03:14:15.613 +0700,fruits,77,23.34,44.45,396.91,good,OPEN,7.33,1.0
1083,2025-09-02 03:14:20.996 +0700,fruits,73,29.7,68.11,411.62,bad,CLOSED,6.9,0.57
1084,2025-09-02 03:14:26.408 +0700,fruits,63,21.03,59.61,397.93,good,CLOSED,6.4,0.07
1085,2025-09-02 03:14:31.770 +0700,fruits,35,22.77,41.65,401.83,good,OPEN,7.37,1.04
1086,2025-09-02 03:14:37.148 +0700,fruits,36,23.57,57.43,408.42,warning,OPEN,6.73,0.4
1087,2025-09-02 03:14:42.542 +0700,fruits,75,21.61,63.02,413.19,bad,CLOSED,6.24,-0.09
1088,2025-09-02 03:14:47.928 +0700,fruits,95,22.83,52.4,410.46,bad,CLOSED,6.86,0.53
1089,2025-09-02 03:14:53.310 +0700,fruits,68,21.38,68.34,407.23,warning,OPEN,6.01,-0.32
1090,2025-09-02 03:14:58.707 +0700,fruits,43,22.59,88.84,399.85,bad,OPEN,5.26,-1.07
1091,2025-09-02 03:15:04.087 +0700,fruits,63,22.83,64.95,406.95,warning,CLOSED,6.32,-0.01
1092,2025-09-02 03:15:09.465 +0700,fruits,76,18.95,43.98,414.37,bad,CLOSED,6.8,0.47
1093,2025-09-02 03:15:14.836 +0700,fruits,57,24.34,41.07,395.92,warning,CLOSED,7.6,1.27
1094,2025-09-02 03:15:20.217 +0700,fruits,48,27.58,89.29,417.96,bad,OPEN,5.69,-0.64
1095,2025-09-02 03:15:25.626 +0700,fruits,90,22.91,81.51,398.75,bad,OPEN,5.63,-0.7
1096,2025-09-02 03:15:31.026 +0700,fruits,40,26.57,50.86,395.04,bad,OPEN,7.41,1.08
1097,2025-09-02 03:15:36.382 +0700,fruits,44,25.04,70.19,395.72,warning,OPEN,6.37,0.04
1098,2025-09-02 03:15:41.788 +0700,fruits,42,19.79,84.46,396.97,bad,CLOSED,5.16,-1.17
1099,2025-09-02 03:15:47.111 +0700,fruits,78,24.52,47.02,411.69,bad,OPEN,7.28,0.95
1100,2025-09-02 03:15:52.522 +0700,fruits,87,29.4,45.7,411.58,bad,OPEN,7.87,1.54
1101,2025-09-02 03:15:57.934 +0700,fruits,56,23.24,60.43,400.76,good,OPEN,6.59,0.26
1102,2025-09-02 03:16:03.347 +0700,fruits,72,20.02,70.92,400.43,warning,OPEN,5.78,-0.55
1103,2025-09-02 03:16:08.742 +0700,fruits,33,26.34,58.44,418.76,bad,CLOSED,6.93,0.6
1104,2025-09-02 03:16:14.102 +0700,fruits,53,23.11,45.16,403.4,warning,OPEN,7.25,0.92
1105,2025-09-02 03:16:19.538 +0700,fruits,32,20.02,92.34,412.84,bad,OPEN,4.76,-1.57
1106,2025-09-02 03:16:24.944 +0700,fruits,90,27.29,87.1,416.18,bad,CLOSED,5.77,-0.56
1107,2025-09-02 03:16:30.353 +0700,fruits,81,23.5,62.96,418.62,bad,OPEN,6.42,0.09
1108,2025-09-02 03:16:35.766 +0700,fruits,71,21.4,75.68,411.97,bad,OPEN,5.66,-0.67
1109,2025-09-02 03:16:41.130 +0700,fruits,66,25.65,71.81,407.89,warning,OPEN,6.31,-0.02
1110,2025-09-02 03:16:46.533 +0700,fruits,82,23.18,81.24,399.38,bad,CLOSED,5.66,-0.67
1111,2025-09-02 03:16:51.899 +0700,fruits,88,23.84,44.6,396.43,good,CLOSED,7.38,1.05
1112,2025-09-02 03:16:57.238 +0700,fruits,72,25.61,43.32,415.6,bad,CLOSED,7.54,1.21
1113,2025-09-02 03:17:02.654 +0700,fruits,38,28.66,40.28,412.1,bad,CLOSED,8.02,1.69
1114,2025-09-02 03:17:08.061 +0700,fruits,89,23.26,58.73,402.69,warning,OPEN,6.66,0.33
1115,2025-09-02 03:17:13.458 +0700,fruits,47,24.49,90.04,396.9,bad,OPEN,5.42,-0.91
1116,2025-09-02 03:17:18.854 +0700,fruits,90,25.59,92.79,397.02,bad,CLOSED,5.42,-0.91
1117,2025-09-02 03:17:24.253 +0700,fruits,78,29.7,84.91,419.47,bad,OPEN,6.11,-0.22
1118,2025-09-02 03:17:29.639 +0700,fruits,43,22.26,87.71,419.66,bad,CLOSED,5.18,-1.15
1119,2025-09-02 03:17:35.023 +0700,fruits,63,27.9,81.83,400.49,bad,CLOSED,6.14,-0.19
1120,2025-09-02 03:17:40.429 +0700,fruits,56,21.41,48.66,405.19,warning,CLOSED,6.9,0.57
1121,2025-09-02 03:17:45.811 +0700,fruits,47,19.56,45.73,416.91,bad,OPEN,6.78,0.45
1122,2025-09-02 03:17:51.198 +0700,fruits,63,26.48,50.31,412.29,bad,CLOSED,7.34,1.01
1123,2025-09-02 03:17:56.592 +0700,fruits,56,29.82,83.98,414.51,bad,OPEN,6.19,-0.14
1124,2025-09-02 03:18:01.980 +0700,fruits,36,18.21,71.44,398.01,warning,CLOSED,5.57,-0.76
1125,2025-09-02 03:18:07.353 +0700,fruits,68,18.04,63.35,397.42,good,OPEN,5.92,-0.41
1126,2025-09-02 03:18:12.730 +0700,fruits,51,25.64,57.36,404.96,warning,OPEN,6.97,0.64
1127,2025-09-02 03:18:18.151 +0700,fruits,39,25.27,84.05,398.82,bad,CLOSED,5.77,-0.56
1128,2025-09-02 03:18:23.566 +0700,fruits,64,28.4,65.18,404.64,bad,CLOSED,6.92,0.59
1129,2025-09-02 03:18:28.973 +0700,fruits,90,25.16,48.75,409.56,warning,OPEN,7.28,0.95
1130,2025-09-02 03:18:34.325 +0700,fruits,59,24.11,42.44,401.87,warning,OPEN,7.48,1.15
1131,2025-09-02 03:18:39.700 +0700,fruits,40,29.26,74.05,410.03,bad,CLOSED,6.59,0.26
1132,2025-09-02 03:18:45.097 +0700,fruits,79,19.38,77.95,400.63,bad,OPEN,5.39,-0.94
1133,2025-09-02 03:18:50.460 +0700,fruits,51,22.07,79.14,418.37,bad,CLOSED,5.55,-0.78
1134,2025-09-02 03:18:55.876 +0700,fruits,72,21.55,86.32,408.1,bad,CLOSED,5.22,-1.11
1135,2025-09-02 03:19:01.292 +0700,fruits,89,20.5,64.66,410.81,bad,CLOSED,6.06,-0.27
1136,2025-09-02 03:19:06.684 +0700,fruits,65,26.12,83.29,403.87,bad,OPEN,5.87,-0.46
1137,2025-09-02 03:19:12.108 +0700,fruits,33,19.28,79.07,406.6,bad,OPEN,5.31,-1.02
1138,2025-09-02 03:19:17.475 +0700,fruits,44,29.37,66.56,407.44,bad,OPEN,6.95,0.62
1139,2025-09-02 03:19:22.880 +0700,fruits,94,23.42,90.77,399.52,bad,CLOSED,5.26,-1.07
1140,2025-09-02 03:19:28.285 +0700,fruits,78,25.02,46.29,417.59,bad,CLOSED,7.34,1.01
1141,2025-09-02 03:19:33.685 +0700,fruits,55,27.76,47.33,408.79,bad,CLOSED,7.63,1.3
1142,2025-09-02 03:19:39.075 +0700,fruits,90,28.45,83.62,414.31,bad,CLOSED,6.06,-0.27
1143,2025-09-02 03:19:44.431 +0700,fruits,56,22.48,51.48,405.76,warning,OPEN,6.89,0.56
1144,2025-09-02 03:19:49.801 +0700,fruits,96,18.43,64.97,410.36,bad,OPEN,5.83,-0.5
1145,2025-09-02 03:19:55.196 +0700,fruits,80,21.46,78.75,416.97,bad,CLOSED,5.51,-0.82
1146,2025-09-02 03:20:00.582 +0700,fruits,41,23.29,74.7,412.32,bad,OPEN,5.91,-0.42
1147,2025-09-02 03:20:05.942 +0700,fruits,46,26.92,93.42,410.9,bad,CLOSED,5.47,-0.86
1148,2025-09-02 03:20:11.336 +0700,fruits,95,21.5,91.12,410.3,bad,OPEN,4.99,-1.34
1149,2025-09-02 03:20:16.721 +0700,fruits,92,28.78,74.61,404.27,bad,OPEN,6.54,0.21
1150,2025-09-02 03:20:22.080 +0700,fruits,69,21.84,42.17,412.62,bad,CLOSED,7.2,0.87
1151,2025-09-02 03:20:27.465 +0700,fruits,69,24.47,86.03,408.12,bad,OPEN,5.55,-0.78
1152,2025-09-02 03:20:32.840 +0700,fruits,43,23.79,65.02,395.29,warning,OPEN,6.47,0.14
1153,2025-09-02 03:20:38.231 +0700,fruits,38,25.04,62.66,404.75,warning,CLOSED,6.67,0.34
1154,2025-09-02 03:20:43.608 +0700,fruits,64,18.48,70.42,400.74,warning,OPEN,5.63,-0.7
1155,2025-09-02 03:20:48.987 +0700,fruits,82,24.9,52.53,403.01,warning,OPEN,7.11,0.78
1156,2025-09-02 03:20:54.376 +0700,fruits,71,20.76,65.53,411.15,bad,OPEN,6.05,-0.28
1157,2025-09-02 03:20:59.760 +0700,fruits,68,27.01,90.06,417.15,bad,OPEN,5.6,-0.73
1158,2025-09-02 03:21:05.162 +0700,fruits,62,19.14,68.61,416.95,bad,OPEN,5.71,-0.62
1159,2025-09-02 03:21:10.597 +0700,fruits,65,25.13,70.03,419.31,bad,CLOSED,6.28,-0.05
1160,2025-09-02 03:21:15.938 +0700,fruits,83,23.37,46.64,414.67,bad,OPEN,7.16,0.83
1161,2025-09-02 03:21:21.327 +0700,fruits,69,24.5,57.83,414.6,bad,OPEN,6.78,0.45
1162,2025-09-02 03:21:26.755 +0700,fruits,64,25.88,78.42,403.94,bad,OPEN,6.06,-0.27
1163,2025-09-02 03:21:32.146 +0700,fruits,72,22.23,55.35,416.19,bad,CLOSED,6.64,0.31
1164,2025-09-02 03:21:37.529 +0700,fruits,31,19.61,74.52,402.22,bad,CLOSED,5.56,-0.77
1165,2025-09-02 03:21:42.842 +0700,fruits,54,27.47,73.19,398.71,bad,OPEN,6.49,0.16
1166,2025-09-02 03:21:48.221 +0700,fruits,73,29.21,88.77,418.68,bad,OPEN,5.89,-0.44
1167,2025-09-02 03:21:53.621 +0700,fruits,38,28.38,65.01,411.54,bad,CLOSED,6.89,0.56
1168,2025-09-02 03:21:59.031 +0700,fruits,75,23.96,46.7,414.53,bad,OPEN,7.22,0.89
1169,2025-09-02 03:22:04.380 +0700,fruits,66,22.5,51.64,395.35,good,OPEN,6.93,0.6
1170,2025-09-02 03:22:09.774 +0700,fruits,62,29.04,59.38,404.33,bad,OPEN,7.25,0.92
1171,2025-09-02 03:22:15.148 +0700,fruits,92,22.27,42.1,406.09,warning,OPEN,7.28,0.95
1172,2025-09-02 03:22:20.521 +0700,fruits,56,27.64,70.97,415.51,bad,CLOSED,6.53,0.2
1173,2025-09-02 03:22:25.878 +0700,fruits,48,26.0,94.74,405.03,bad,OPEN,5.34,-0.99
1174,2025-09-02 03:22:31.341 +0700,fruits,89,19.46,83.75,418.83,bad,CLOSED,5.06,-1.27
1175,2025-09-02 03:22:36.698 +0700,fruits,32,20.55,52.3,418.39,bad,OPEN,6.58,0.25
1176,2025-09-02 03:22:42.087 +0700,fruits,40,23.05,50.88,415.59,bad,CLOSED,6.93,0.6
1177,2025-09-02 03:22:47.555 +0700,fruits,87,25.58,94.42,417.56,bad,CLOSED,5.25,-1.08
1178,2025-09-02 03:22:52.958 +0700,fruits,51,23.93,40.82,410.26,bad,CLOSED,7.5,1.17
1179,2025-09-02 03:22:58.318 +0700,fruits,43,19.95,40.47,401.08,good,CLOSED,7.13,0.8
1180,2025-09-02 03:23:03.671 +0700,fruits,72,22.05,45.18,410.75,bad,CLOSED,7.1,0.77
1181,2025-09-02 03:23:09.033 +0700,fruits,46,24.78,74.23,400.4,bad,CLOSED,6.14,-0.19
1182,2025-09-02 03:23:14.368 +0700,fruits,52,23.77,62.32,399.1,good,OPEN,6.57,0.24
1183,2025-09-02 03:23:19.952 +0700,fruits,36,24.15,81.5,406.21,bad,CLOSED,5.72,-0.61
1184,2025-09-02 03:23:25.350 +0700,fruits,51,29.62,52.05,399.14,bad,OPEN,7.66,1.33
1185,2025-09-02 03:23:30.765 +0700,fruits,44,23.53,78.22,399.15,bad,CLOSED,5.84,-0.49
1186,2025-09-02 03:23:36.138 +0700,fruits,92,18.92,75.14,416.06,bad,OPEN,5.4,-0.93
1187,2025-09-02 03:23:41.515 +0700,fruits,98,20.38,82.8,402.15,bad,CLOSED,5.28,-1.05
1188,2025-09-02 03:23:46.884 +0700,fruits,71,25.05,49.43,399.79,warning,OPEN,7.28,0.95
1189,2025-09-02 03:23:52.283 +0700,fruits,76,19.72,64.01,416.51,bad,CLOSED,5.98,-0.35
1190,2025-09-02 03:23:57.700 +0700,fruits,90,23.11,43.43,405.61,warning,OPEN,7.31,0.98
1191,2025-09-02 03:24:03.086 +0700,fruits,54,27.06,58.12,400.35,bad,CLOSED,7.11,0.78
1192,2025-09-02 03:24:08.477 +0700,fruits,34,18.99,83.37,399.95,bad,CLOSED,5.11,-1.22
1193,2025-09-02 03:24:13.791 +0700,fruits,63,27.7,57.51,410.28,bad,OPEN,7.16,0.83
1194,2025-09-02 03:24:19.299 +0700,fruits,95,29.13,58.97,395.38,bad,CLOSED,7.32,0.99
1195,2025-09-02 03:24:24.698 +0700,fruits,35,22.87,82.19,395.4,bad,OPEN,5.61,-0.72
1196,2025-09-02 03:24:30.107 +0700,fruits,84,21.54,93.45,395.62,bad,OPEN,4.96,-1.37
1197,2025-09-02 03:24:35.451 +0700,fruits,72,18.68,81.66,402.14,bad,OPEN,5.15,-1.18
1198,2025-09-02 03:24:40.876 +0700,fruits,67,19.39,79.1,399.92,bad,CLOSED,5.35,-0.98
1199,2025-09-02 03:24:46.256 +0700,fruits,60,28.04,41.79,406.38,bad,CLOSED,7.92,1.59
1200,2025-09-02 03:24:51.597 +0700,fruits,36,23.37,82.38,408.03,bad,OPEN,5.59,-0.74
1201,2025-09-02 03:24:56.991 +0700,fruits,71,28.0,88.36,412.26,bad,CLOSED,5.81,-0.52
1202,2025-09-02 03:25:02.358 +0700,fruits,54,21.94,58.75,399.1,good,CLOSED,6.53,0.2
1203,2025-09-02 03:25:07.739 +0700,fruits,74,28.93,75.15,408.62,bad,CLOSED,6.51,0.18
1204,2025-09-02 03:25:13.110 +0700,fruits,39,26.94,71.47,396.0,bad,OPEN,6.52,0.19
1205,2025-09-02 03:25:18.471 +0700,fruits,100,26.91,40.04,402.49,bad,OPEN,7.89,1.56
1206,2025-09-02 03:25:23.874 +0700,fruits,43,27.54,45.12,410.24,bad,OPEN,7.7,1.37
1207,2025-09-02 03:25:29.300 +0700,fruits,96,22.19,70.55,402.66,warning,CLOSED,6.02,-0.31
1208,2025-09-02 03:25:34.674 +0700,fruits,72,20.16,40.18,404.05,warning,CLOSED,7.15,0.82
1209,2025-09-02 03:25:40.028 +0700,fruits,82,25.64,81.66,412.79,bad,OPEN,5.85,-0.48
1210,2025-09-02 03:25:45.419 +0700,fruits,49,22.82,79.97,419.23,bad,CLOSED,5.59,-0.74
1211,2025-09-02 03:25:50.826 +0700,fruits,78,26.53,89.69,400.23,bad,CLOSED,5.64,-0.69
1212,2025-09-02 03:25:56.210 +0700,fruits,97,20.95,88.09,412.81,bad,CLOSED,5.05,-1.28
1213,2025-09-02 03:26:01.591 +0700,fruits,58,29.81,94.23,417.13,bad,CLOSED,5.72,-0.61
1214,2025-09-02 03:26:06.936 +0700,fruits,74,18.8,87.37,416.43,bad,OPEN,4.84,-1.49
1215,2025-09-02 03:26:12.294 +0700,fruits,30,27.41,59.71,413.04,bad,OPEN,7.02,0.69
1216,2025-09-02 03:26:17.695 +0700,fruits,98,28.67,52.68,414.36,bad,CLOSED,7.46,1.13
1217,2025-09-02 03:26:23.092 +0700,fruits,86,21.73,66.19,412.19,bad,CLOSED,6.12,-0.21
1218,2025-09-02 03:26:28.410 +0700,fruits,42,29.76,66.02,410.6,bad,OPEN,7.0,0.67
1219,2025-09-02 03:26:33.724 +0700,fruits,32,28.35,53.89,419.73,bad,CLOSED,7.35,1.02
1220,2025-09-02 03:26:39.129 +0700,fruits,72,29.98,91.33,416.64,bad,OPEN,5.87,-0.46
1221,2025-09-02 03:26:44.790 +0700,fruits,91,27.92,68.5,406.01,bad,OPEN,6.71,0.38
1222,2025-09-02 03:26:50.232 +0700,fruits,52,18.3,68.81,412.56,bad,OPEN,5.63,-0.7
1223,2025-09-02 03:26:55.653 +0700,fruits,48,29.29,40.88,396.9,bad,OPEN,8.14,1.81
1224,2025-09-02 03:27:01.105 +0700,fruits,94,19.89,61.34,405.38,warning,OPEN,6.17,-0.16
1225,2025-09-02 03:27:06.510 +0700,fruits,72,19.7,68.36,402.2,warning,OPEN,5.85,-0.48
1226,2025-09-02 03:27:11.947 +0700,fruits,58,21.82,76.8,401.63,bad,CLOSED,5.7,-0.63
1227,2025-09-02 03:27:17.329 +0700,fruits,83,19.59,66.87,398.14,good,CLOSED,5.92,-0.41
1228,2025-09-02 03:27:22.774 +0700,fruits,35,23.39,50.21,416.42,bad,OPEN,6.99,0.66
1229,2025-09-02 03:27:28.187 +0700,fruits,37,29.52,52.89,399.88,bad,OPEN,7.61,1.28
1230,2025-09-02 03:27:33.577 +0700,fruits,41,28.16,65.25,396.42,bad,CLOSED,6.93,0.6
1231,2025-09-02 03:27:38.958 +0700,fruits,39,19.07,66.95,408.63,warning,CLOSED,5.81,-0.52
1232,2025-09-02 03:27:44.363 +0700,fruits,39,23.03,42.21,400.92,good,CLOSED,7.38,1.05
1233,2025-09-02 03:27:49.718 +0700,fruits,68,24.35,40.81,405.67,warning,CLOSED,7.56,1.23
1234,2025-09-02 03:27:55.100 +0700,fruits,50,23.77,86.97,396.74,bad,OPEN,5.48,-0.85
1235,2025-09-02 03:28:00.444 +0700,fruits,94,20.3,55.22,398.73,good,OPEN,6.52,0.19
1236,2025-09-02 03:28:05.816 +0700,fruits,97,26.54,75.09,412.29,bad,CLOSED,6.24,-0.09
1237,2025-09-02 03:28:11.215 +0700,fruits,61,24.41,69.13,411.6,bad,OPEN,6.28,-0.05
1238,2025-09-02 03:28:16.602 +0700,fruits,32,25.95,68.82,419.55,bad,CLOSED,6.42,0.09
1239,2025-09-02 03:28:22.010 +0700,fruits,85,24.87,64.94,411.76,bad,OPEN,6.52,0.19
1240,2025-09-02 03:28:27.404 +0700,fruits,54,23.92,63.99,413.19,bad,CLOSED,6.45,0.12
1241,2025-09-02 03:28:32.789 +0700,fruits,46,22.96,46.2,411.47,bad,CLOSED,7.15,0.82
1242,2025-09-02 03:28:38.247 +0700,fruits,74,24.05,44.77,395.22,warning,CLOSED,7.4,1.07
1243,2025-09-02 03:28:43.756 +0700,fruits,80,18.62,85.37,407.09,bad,CLOSED,4.95,-1.38
1244,2025-09-02 03:28:49.242 +0700,fruits,81,24.94,91.02,419.31,bad,OPEN,5.32,-1.01
1245,2025-09-02 03:28:54.729 +0700,fruits,46,29.6,85.89,398.09,bad,OPEN,6.16,-0.17
1246,2025-09-02 03:29:00.128 +0700,fruits,88,21.31,46.89,414.51,bad,OPEN,6.92,0.59
1247,2025-09-02 03:29:05.532 +0700,fruits,61,18.29,77.06,413.63,bad,CLOSED,5.26,-1.07
1248,2025-09-02 03:29:10.936 +0700,fruits,65,25.62,57.34,396.69,warning,CLOSED,7.01,0.68
1249,2025-09-02 03:29:16.330 +0700,fruits,71,24.81,53.5,410.85,bad,OPEN,7.02,0.69
1250,2025-09-02 03:29:21.697 +0700,fruits,79,23.15,79.31,411.77,bad,CLOSED,5.69,-0.64
